1293544,沉默的羔羊,乔纳森·戴米,8.8,朱迪·福斯特/安东尼·霍普金斯/斯科特·格伦,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1593414327.jpg
1292343,蝴蝶效应,埃里克·布雷斯,8.8,阿什顿·库彻/梅洛拉·沃尔特斯/艾米·斯马特,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2209066019.jpg
1292679,春光乍泄,王家卫,8.9,张国荣/梁朝伟/张震,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p465939041.jpg
3008247,穿条纹睡衣的男孩,马克·赫尔曼,9.0,阿萨·巴特菲尔德/维拉·法米加/卡拉·霍根,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1473670352.jpg
1294639,勇敢的心,梅尔·吉布森,8.9,梅尔·吉布森/苏菲·玛索/布莱恩·考克斯,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1374546770.jpg
1292215,天使爱美丽,让-皮埃尔·热内,8.7,奥黛丽·塔图/马修·卡索维茨/吕菲斯,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2447590313.jpg
1292370,剪刀手爱德华,蒂姆·波顿,8.7,约翰尼·德普/薇诺娜·瑞德/黛安·韦斯特,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p480956937.jpg
1292656,心灵捕手,格斯·范·桑特,8.8,马特·达蒙/罗宾·威廉姆斯/本·阿弗莱克,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p480965695.jpg
2334904,禁闭岛,马丁·斯科塞斯,8.8,莱昂纳多·迪卡普里奥/马克·鲁弗洛/本·金斯利,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1832875827.jpg
11525673,布达佩斯大饭店,韦斯·安德森,8.8,拉尔夫·费因斯/托尼·雷沃罗利/艾德里安·布洛迪,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2178872593.jpg
1652587,阿凡达,詹姆斯·卡梅隆,8.7,萨姆·沃辛顿/佐伊·索尔达娜/西格妮·韦弗,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2180085848.jpg
2149806,入殓师,泷田洋二郎,8.8,本木雅弘/广末凉子/山崎努,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p594972928.jpg
1297359,幽灵公主,宫崎骏,8.9,松田洋治/石田百合子/田中裕子,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1613191025.jpg
1298070,加勒比海盗,戈尔·维宾斯基,8.7,约翰尼·德普/杰弗里·拉什/奥兰多·布鲁姆,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1596085504.jpg
1294371,摩登时代,查理·卓别林,9.3,查理·卓别林/宝莲·高黛/亨利·伯格曼,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2173707976.jpg
1297192,致命ID,詹姆斯·曼高德,8.7,约翰·库萨克/雷·利奥塔/阿曼达·皮特,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2558364386.jpg
1418834,断背山,李安,8.7,希斯·莱杰/杰克·吉伦哈尔/米歇尔·威廉姆斯,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p513535588.jpg
1291875,阳光灿烂的日子,姜文,8.8,夏雨/宁静/陶虹,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2564685215.jpg
1291999,重庆森林,王家卫,8.7,林青霞/金城武/梁朝伟,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p792381411.jpg
1297630,第六感,M·奈特·沙马兰,8.8,布鲁斯·威利斯/海利·乔·奥斯蒙/托妮·科莱特,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2220184425.jpg
6985810,狩猎,托马斯·温特伯格,9.1,麦斯·米科尔森/托玛斯·博·拉森/安妮卡·韦德科普,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1546987967.jpg
1302425,喜剧之王,周星驰,8.7,周星驰/张柏芝/莫文蔚,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1043597424.jpg
3072124,玛丽和马克思,亚当·艾略特,8.9,托妮·科莱特/菲利普·塞默·霍夫曼/巴瑞·哈姆弗莱斯,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1820615077.jpg
26752088,我不是药神,文牧野,9.0,徐峥/王传君/周一围,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2561305376.jpg
21318488,消失的爱人,大卫·芬奇,8.7,本·阿弗莱克/裴淳华/尼尔·帕特里克·哈里斯,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2221768894.jpg
4268598,告白,中岛哲也,8.7,松隆子/冈田将生/木村佳乃,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p689520756.jpg
25814705,小森林 夏秋篇,森淳一,9.0,桥本爱/三浦贵大/松冈茉优,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2564498893.jpg
1291545,大鱼,蒂姆·波顿,8.8,伊万·麦克格雷格/阿尔伯特·芬尼/比利·克鲁德普,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p692813374.jpg
1292434,一一,杨德昌,9.0,吴念真/李凯莉/金燕玲,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2119675128.jpg
